X1,participant,item_type,sentence_num,cond,word,RT,full_sentence
1179,Par_H,DashedSentence,10,cond_A_dog,been,531,The students were worried that a mad dog had been spotted in town.
1180,Par_H,DashedSentence,10,cond_A_dog,spotted,233,The students were worried that a mad dog had been spotted in town.
1181,Par_H,DashedSentence,10,cond_A_dog,in,614,The students were worried that a mad dog had been spotted in town.
1182,Par_H,DashedSentence,10,cond_A_dog,town,603,The students were worried that a mad dog had been spotted in town.
1183,Par_H,DashedSentence,11,cond_A_dog,Although,334,"Although the barking dog was noisy, he was quite cute."
1184,Par_H,DashedSentence,11,cond_A_dog,the,573,"Although the barking dog was noisy, he was quite cute."
1185,Par_H,DashedSentence,11,cond_A_dog,barking,325,"Although the barking dog was noisy, he was quite cute."
1186,Par_H,DashedSentence,11,cond_A_dog,dog,488,"Although the barking dog was noisy, he was quite cute."
1187,Par_H,DashedSentence,11,cond_A_dog,was,542,"Although the barking dog was noisy, he was quite cute."
1188,Par_H,DashedSentence,11,cond_A_dog,noisy,279,"Although the barking dog was noisy, he was quite cute."
1189,Par_H,DashedSentence,11,cond_A_dog,he,513,"Although the barking dog was noisy, he was quite cute."
1190,Par_H,DashedSentence,11,cond_A_dog,was,485,"Although the barking dog was noisy, he was quite cute."
1191,Par_H,DashedSentence,11,cond_A_dog,quite,210,"Although the barking dog was noisy, he was quite cute."
1192,Par_H,DashedSentence,11,cond_A_dog,cute,520,"Although the barking dog was noisy, he was quite cute."
1193,Par_H,DashedSentence,12,cond_A_dog,My,473,My grandmother had a lap dog that she loved very much.
1194,Par_H,DashedSentence,12,cond_A_dog,grandmother,274,My grandmother had a lap dog that she loved very much.
1195,Par_H,DashedSentence,12,cond_A_dog,had,486,My grandmother had a lap dog that she loved very much.
1196,Par_H,DashedSentence,12,cond_A_dog,a,514,My grandmother had a lap dog that she loved very much.
1197,Par_H,DashedSentence,12,cond_A_dog,lap,487,My grandmother had a lap dog that she loved very much.
1198,Par_H,DashedSentence,12,cond_A_dog,dog,473,My grandmother had a lap dog that she loved very much.
1199,Par_H,DashedSentence,12,cond_A_dog,that,556,My grandmother had a lap dog that she loved very much.
1200,Par_H,DashedSentence,12,cond_A_dog,she,535,My grandmother had a lap dog that she loved very much.
1201,Par_H,DashedSentence,12,cond_A_dog,loved,210,My grandmother had a lap dog that she loved very much.
1202,Par_H,DashedSentence,12,cond_A_dog,very,499,My grandmother had a lap dog that she loved very much.
1203,Par_H,DashedSentence,12,cond_A_dog,much,446,My grandmother had a lap dog that she loved very much.
1204,Par_H,DashedSentence,13,cond_A_dog,Tracey,244,Tracey was the best dog Jenny's family ever had.
1205,Par_H,DashedSentence,13,cond_A_dog,was,517,Tracey was the best dog Jenny's family ever had.
1206,Par_H,DashedSentence,13,cond_A_dog,the,479,Tracey was the best dog Jenny's family ever had.
1207,Par_H,DashedSentence,13,cond_A_dog,best,541,Tracey was the best dog Jenny's family ever had.
1208,Par_H,DashedSentence,13,cond_A_dog,dog,466,Tracey was the best dog Jenny's family ever had.
1209,Par_H,DashedSentence,13,cond_A_dog,Jenny's,187,Tracey was the best dog Jenny's family ever had.
1210,Par_H,DashedSentence,13,cond_A_dog,family,239,Tracey was the best dog Jenny's family ever had.
1211,Par_H,DashedSentence,13,cond_A_dog,ever,550,Tracey was the best dog Jenny's family ever had.
1212,Par_H,DashedSentence,13,cond_A_dog,had,512,Tracey was the best dog Jenny's family ever had.
1213,Par_I,DashedSentence,9,cond_A_dog,My,172,My closest neighbor has a guide dog to help him navigate.
1214,Par_I,DashedSentence,9,cond_A_dog,closest,172,My closest neighbor has a guide dog to help him navigate.
1215,Par_I,DashedSentence,9,cond_A_dog,neighbor,172,My closest neighbor has a guide dog to help him navigate.
1216,Par_I,DashedSentence,9,cond_A_dog,has,172,My closest neighbor has a guide dog to help him navigate.
1217,Par_I,DashedSentence,9,cond_A_dog,a,172,My closest neighbor has a guide dog to help him navigate.
1218,Par_I,DashedSentence,9,cond_A_dog,guide,172,My closest neighbor has a guide dog to help him navigate.
1219,Par_I,DashedSentence,9,cond_A_dog,dog,172,My closest neighbor has a guide dog to help him navigate.
1220,Par_I,DashedSentence,9,cond_A_dog,to,172,My closest neighbor has a guide dog to help him navigate.
1221,Par_I,DashedSentence,9,cond_A_dog,help,172,My closest neighbor has a guide dog to help him navigate.
1222,Par_I,DashedSentence,9,cond_A_dog,him,172,My closest neighbor has a guide dog to help him navigate.
1223,Par_I,DashedSentence,9,cond_A_dog,navigate,172,My closest neighbor has a guide dog to help him navigate.
1224,Par_I,DashedSentence,10,cond_A_dog,The,172,The students were worried that a mad dog had been spotted in town.
1225,Par_I,DashedSentence,10,cond_A_dog,students,172,The students were worried that a mad dog had been spotted in town.
1226,Par_I,DashedSentence,10,cond_A_dog,were,172,The students were worried that a mad dog had been spotted in town.
1227,Par_I,DashedSentence,10,cond_A_dog,worried,172,The students were worried that a mad dog had been spotted in town.
1228,Par_I,DashedSentence,10,cond_A_dog,that,172,The students were worried that a mad dog had been spotted in town.
1229,Par_I,DashedSentence,10,cond_A_dog,a,172,The students were worried that a mad dog had been spotted in town.
1230,Par_I,DashedSentence,10,cond_A_dog,mad,172,The students were worried that a mad dog had been spotted in town.
1231,Par_I,DashedSentence,10,cond_A_dog,dog,172,The students were worried that a mad dog had been spotted in town.
1232,Par_I,DashedSentence,10,cond_A_dog,had,172,The students were worried that a mad dog had been spotted in town.
1233,Par_I,DashedSentence,10,cond_A_dog,been,172,The students were worried that a mad dog had been spotted in town.
1234,Par_I,DashedSentence,10,cond_A_dog,spotted,172,The students were worried that a mad dog had been spotted in town.
1235,Par_I,DashedSentence,10,cond_A_dog,in,172,The students were worried that a mad dog had been spotted in town.
1236,Par_I,DashedSentence,10,cond_A_dog,town,172,The students were worried that a mad dog had been spotted in town.
1237,Par_I,DashedSentence,11,cond_A_dog,Although,172,"Although the barking dog was noisy, he was quite cute."
1238,Par_I,DashedSentence,11,cond_A_dog,the,172,"Although the barking dog was noisy, he was quite cute."
1239,Par_I,DashedSentence,11,cond_A_dog,barking,172,"Although the barking dog was noisy, he was quite cute."
1240,Par_I,DashedSentence,11,cond_A_dog,dog,266,"Although the barking dog was noisy, he was quite cute."
1241,Par_I,DashedSentence,11,cond_A_dog,was,404,"Although the barking dog was noisy, he was quite cute."
1242,Par_I,DashedSentence,11,cond_A_dog,noisy,172,"Although the barking dog was noisy, he was quite cute."
1243,Par_I,DashedSentence,11,cond_A_dog,he,269,"Although the barking dog was noisy, he was quite cute."
1244,Par_I,DashedSentence,11,cond_A_dog,was,248,"Although the barking dog was noisy, he was quite cute."
1245,Par_I,DashedSentence,11,cond_A_dog,quite,191,"Although the barking dog was noisy, he was quite cute."
1246,Par_I,DashedSentence,11,cond_A_dog,cute,389,"Although the barking dog was noisy, he was quite cute."
1247,Par_I,DashedSentence,12,cond_A_dog,My,422,My grandmother had a lap dog that she loved very much.
1248,Par_I,DashedSentence,12,cond_A_dog,grandmother,172,My grandmother had a lap dog that she loved very much.
1249,Par_I,DashedSentence,12,cond_A_dog,had,418,My grandmother had a lap dog that she loved very much.
1250,Par_I,DashedSentence,12,cond_A_dog,a,495,My grandmother had a lap dog that she loved very much.
1251,Par_I,DashedSentence,12,cond_A_dog,lap,350,My grandmother had a lap dog that she loved very much.
1252,Par_I,DashedSentence,12,cond_A_dog,dog,392,My grandmother had a lap dog that she loved very much.
1253,Par_I,DashedSentence,12,cond_A_dog,that,374,My grandmother had a lap dog that she loved very much.
1254,Par_I,DashedSentence,12,cond_A_dog,she,251,My grandmother had a lap dog that she loved very much.
1255,Par_I,DashedSentence,12,cond_A_dog,loved,172,My grandmother had a lap dog that she loved very much.
1256,Par_I,DashedSentence,12,cond_A_dog,very,341,My grandmother had a lap dog that she loved very much.
1257,Par_I,DashedSentence,12,cond_A_dog,much,382,My grandmother had a lap dog that she loved very much.
1258,Par_I,DashedSentence,13,cond_A_dog,Tracey,172,Tracey was the best dog Jenny's family ever had.
1259,Par_I,DashedSentence,13,cond_A_dog,was,367,Tracey was the best dog Jenny's family ever had.
1260,Par_I,DashedSentence,13,cond_A_dog,the,349,Tracey was the best dog Jenny's family ever had.
1261,Par_I,DashedSentence,13,cond_A_dog,best,316,Tracey was the best dog Jenny's family ever had.
1262,Par_I,DashedSentence,13,cond_A_dog,dog,403,Tracey was the best dog Jenny's family ever had.
1263,Par_I,DashedSentence,13,cond_A_dog,Jenny's,172,Tracey was the best dog Jenny's family ever had.
1264,Par_I,DashedSentence,13,cond_A_dog,family,172,Tracey was the best dog Jenny's family ever had.
1265,Par_I,DashedSentence,13,cond_A_dog,ever,387,Tracey was the best dog Jenny's family ever had.
1266,Par_I,DashedSentence,13,cond_A_dog,had,293,Tracey was the best dog Jenny's family ever had.
1267,Par_J,DashedSentence,9,cond_A_dog,My,434,My closest neighbor has a guide dog to help him navigate.
1268,Par_J,DashedSentence,9,cond_A_dog,closest,162,My closest neighbor has a guide dog to help him navigate.
1269,Par_J,DashedSentence,9,cond_A_dog,neighbor,140,My closest neighbor has a guide dog to help him navigate.
1270,Par_J,DashedSentence,9,cond_A_dog,has,523,My closest neighbor has a guide dog to help him navigate.
1271,Par_J,DashedSentence,9,cond_A_dog,a,408,My closest neighbor has a guide dog to help him navigate.
1272,Par_J,DashedSentence,9,cond_A_dog,guide,129,My closest neighbor has a guide dog to help him navigate.
1273,Par_J,DashedSentence,9,cond_A_dog,dog,375,My closest neighbor has a guide dog to help him navigate.
1274,Par_J,DashedSentence,9,cond_A_dog,to,485,My closest neighbor has a guide dog to help him navigate.
1275,Par_J,DashedSentence,9,cond_A_dog,help,394,My closest neighbor has a guide dog to help him navigate.
1276,Par_J,DashedSentence,9,cond_A_dog,him,406,My closest neighbor has a guide dog to help him navigate.
1277,Par_J,DashedSentence,9,cond_A_dog,navigate,110,My closest neighbor has a guide dog to help him navigate.
1278,Par_J,DashedSentence,10,cond_A_dog,The,484,The students were worried that a mad dog had been spotted in town.
1279,Par_J,DashedSentence,10,cond_A_dog,students,172,The students were worried that a mad dog had been spotted in town.
1280,Par_J,DashedSentence,10,cond_A_dog,were,421,The students were worried that a mad dog had been spotted in town.
1281,Par_J,DashedSentence,10,cond_A_dog,worried,188,The students were worried that a mad dog had been spotted in town.
1282,Par_J,DashedSentence,10,cond_A_dog,that,462,The students were worried that a mad dog had been spotted in town.
1283,Par_J,DashedSentence,10,cond_A_dog,a,452,The students were worried that a mad dog had been spotted in town.
1284,Par_J,DashedSentence,10,cond_A_dog,mad,495,The students were worried that a mad dog had been spotted in town.
1285,Par_J,DashedSentence,10,cond_A_dog,dog,425,The students were worried that a mad dog had been spotted in town.
1286,Par_J,DashedSentence,10,cond_A_dog,had,404,The students were worried that a mad dog had been spotted in town.
1287,Par_J,DashedSentence,10,cond_A_dog,been,351,The students were worried that a mad dog had been spotted in town.
1288,Par_J,DashedSentence,10,cond_A_dog,spotted,249,The students were worried that a mad dog had been spotted in town.
1289,Par_J,DashedSentence,10,cond_A_dog,in,587,The students were worried that a mad dog had been spotted in town.
1290,Par_J,DashedSentence,10,cond_A_dog,town,554,The students were worried that a mad dog had been spotted in town.
1291,Par_J,DashedSentence,11,cond_A_dog,Although,187,"Although the barking dog was noisy, he was quite cute."
1292,Par_J,DashedSentence,11,cond_A_dog,the,439,"Although the barking dog was noisy, he was quite cute."
1293,Par_J,DashedSentence,11,cond_A_dog,barking,117,"Although the barking dog was noisy, he was quite cute."
1294,Par_J,DashedSentence,11,cond_A_dog,dog,489,"Although the barking dog was noisy, he was quite cute."
1295,Par_J,DashedSentence,11,cond_A_dog,was,391,"Although the barking dog was noisy, he was quite cute."
1296,Par_J,DashedSentence,11,cond_A_dog,noisy,193,"Although the barking dog was noisy, he was quite cute."
1297,Par_J,DashedSentence,11,cond_A_dog,he,464,"Although the barking dog was noisy, he was quite cute."
1298,Par_J,DashedSentence,11,cond_A_dog,was,524,"Although the barking dog was noisy, he was quite cute."
1299,Par_J,DashedSentence,11,cond_A_dog,quite,118,"Although the barking dog was noisy, he was quite cute."
1300,Par_J,DashedSentence,11,cond_A_dog,cute,457,"Although the barking dog was noisy, he was quite cute."
1301,Par_J,DashedSentence,12,cond_A_dog,My,389,My grandmother had a lap dog that she loved very much.
1302,Par_J,DashedSentence,12,cond_A_dog,grandmother,172,My grandmother had a lap dog that she loved very much.
1303,Par_J,DashedSentence,12,cond_A_dog,had,458,My grandmother had a lap dog that she loved very much.
1304,Par_J,DashedSentence,12,cond_A_dog,a,662,My grandmother had a lap dog that she loved very much.
1305,Par_J,DashedSentence,12,cond_A_dog,lap,637,My grandmother had a lap dog that she loved very much.
1306,Par_J,DashedSentence,12,cond_A_dog,dog,527,My grandmother had a lap dog that she loved very much.
1307,Par_J,DashedSentence,12,cond_A_dog,that,722,My grandmother had a lap dog that she loved very much.
1308,Par_J,DashedSentence,12,cond_A_dog,she,582,My grandmother had a lap dog that she loved very much.
1309,Par_J,DashedSentence,12,cond_A_dog,loved,287,My grandmother had a lap dog that she loved very much.
1310,Par_J,DashedSentence,12,cond_A_dog,very,572,My grandmother had a lap dog that she loved very much.
1311,Par_J,DashedSentence,12,cond_A_dog,much,422,My grandmother had a lap dog that she loved very much.
1312,Par_J,DashedSentence,13,cond_A_dog,Tracey,266,Tracey was the best dog Jenny's family ever had.
1313,Par_J,DashedSentence,13,cond_A_dog,was,693,Tracey was the best dog Jenny's family ever had.
1314,Par_J,DashedSentence,13,cond_A_dog,the,493,Tracey was the best dog Jenny's family ever had.
1315,Par_J,DashedSentence,13,cond_A_dog,best,594,Tracey was the best dog Jenny's family ever had.
1316,Par_J,DashedSentence,13,cond_A_dog,dog,384,Tracey was the best dog Jenny's family ever had.
1317,Par_J,DashedSentence,13,cond_A_dog,Jenny's,229,Tracey was the best dog Jenny's family ever had.
1318,Par_J,DashedSentence,13,cond_A_dog,family,314,Tracey was the best dog Jenny's family ever had.
1319,Par_J,DashedSentence,13,cond_A_dog,ever,529,Tracey was the best dog Jenny's family ever had.
